0	115
5	99
10	99
15	114
20	99
25	98
30	98
35	99
40	115
45	46
50	46
55	45
60	44
65	44
70	44
75	44
80	43
85	43
90	44
95	44
100	45
105	46
110	46
115	46
120	47
125	39
130	57
135	38
140	67
145	67
150	67
155	35
160	34
165	33
170	33
175	32
180	32
185	32
190	31
195	31
200	32
205	32
210	32
215	32
220	32
225	33
230	33
235	34
240	35
245	36
250	36
255	161
260	160
265	158
270	159
275	159
280	159
285	159
290	160
295	103
300	255
305	255
310	255
315	255
320	255
325	68
330	66
335	66
340	65
345	66
350	66
355	66
